i,j,log_odds
Jaw,Poi,0.366176003702943
Jaw,RIn,0.412845090006044
Jaw,SIn,0.420194655531199
Jaw,Spi,0.693408822247193
Jaw,Bac,0.123639752820503
Jaw,Bac,0.123639752820503
Jaw,Spr,0.32599650469323
Jaw,SuIj,0.379010974244556
Jaw,UGI,0.114537624652219
Jaw,Vir,0.30642984550946
Ear,Her,0.0530828016788007
Ear,Def,0.0807377444565245
Ear,Ast,0.110403739341854
Ear,Bur,0.339616054703839
Ear,COPD,0.154974637466661
Ear,CIj,0.296160157002273
Ear,Hea,0.140524723221412
Ear,Vei,0.0430886783675715
Ear,Jaw,0.17369621467046
Ear,Eye,0.235913783648507
Ear,Fr,0.145735270438303
Ear,GIH,0.203726354860112
Ear,HA,0.406847892121785
Ear,BIj,0.311652303465808
Ear,TJ,0.273142330134149
Ear,Myc,0.27298357039079
Ear,NTJ,0.236011084030557
Ear,Gas,0.293142412296767
Ear,GIO,0.0734355931209616
Ear,InO,0.112645216471077
Ear,IjO,0.346710321497101
Ear,LRO,0.0339712004118439
Ear,NSO,0.0572373410556678
Ear,SkO,0.212076185873421
Ear,URO,0.180648668253641
Ear,RIn,0.514787292822135
Ear,SIn,0.162016123460177
Ear,Bac,0.212952993303004
Ear,Bac,0.212952993303004
Ear,Spr,0.337483240587707
Ear,SuIj,0.256267187643248
Ear,UGI,0.103253856253397
Ear,Vir,0.222157063131929
Ear,Gen,0.151054808535245
Ep,Ane,0.105520756506281
Ep,NIn,1.35538729679811
Ep,CVD,1.85427985335558
Ep,COPD,0.192026793819142
Ep,Ulc,0.470432021661897
Ep,Coag,0.336547845400487
Ep,Coma,1.52819623781946
Ep,CIj,0.909979328155036
Ep,Art,0.165519065424252
Ep,Hea,0.223941411017167
Ep,Uri,0.0915981412254027
Ep,Jaw,0.135257860569664
Ep,Ear,0.246726755506635
Ep,Eye,0.159711707040112
Ep,Ele,0.554207075156029
Ep,Fr,0.466060127287999
Ep,GIH,0.229217223418861
Ep,HA,0.770151796147338
Ep,NSC,0.465667160952917
Ep,HTN,0.207580728580151
Ep,ArI,0.307581888525838
Ep,BIj,0.771471508436651
Ep,TJ,0.136048314418207
Ep,Liv,0.181209545193197
Ep,Gas,0.306689867192187
Ep,Wou,0.277369125260235
Ep,Ost,0.529094846315448
Ep,GIO,0.122456704622674
Ep,InO,0.332579437707901
Ep,IjO,0.542504365018131
Ep,NSO,0.467812058293415
Ep,Pan,0.509745174229503
Ep,Par,1.44393713552506
Ep,Poi,0.529612094378633
Ep,Spi,0.656176860469194
Ep,SuIj,0.292721961034285
Ep,UGI,0.0764082778102787
Eye,Her,0.0401486486647151
Eye,Def,0.145542250615514
Eye,Ast,0.152285607758223
Eye,Bur,0.374536214904992
Eye,CVD,0.272443905602034
Eye,COPD,0.0652108546085619
Eye,CIj,0.419689045972446
Eye,Hea,0.0696917278324891
Eye,Lip,0.141150247422508
Eye,Jaw,0.336021427361235
Eye,Ear,0.363354774700318
Eye,Ep,0.112918023547282
Eye,Fr,0.206389618371235
Eye,GIH,0.141903678947286
Eye,HA,0.367173536325463
Eye,HTN,0.133965701246076
Eye,BIj,0.302048972591685
Eye,TJ,0.205648793319681
Eye,Liv,0.0512929756333763
Eye,Myc,0.295479557193177
Eye,NTJ,0.213258241978724
Eye,Gas,0.115217484396854
Eye,InO,0.261342359677272
Eye,SInf,0.170526799902393
Eye,IjO,0.328858959893411
Eye,NSO,0.0574318507437873
Eye,NuO,0.0521210420837571
Eye,SkO,0.266328645235602
Eye,URO,0.119495690668356
Eye,RIn,0.346697190378971
Eye,SIn,0.206595568746635
Eye,Bac,0.207820693826392
Eye,Bac,0.207820693826392
Eye,Spr,0.257558615103901
Eye,SuIj,0.354084493051035
Eye,Lup,0.84998591024545
Eye,UGI,0.101479925428687
Eye,Vir,0.262062707900666
Eye,DM,0.425871010096317
Eye,Gen,0.12258134236552
Ele,Her,0.112054419727751
Ele,Ane,1.01889664581865
Ele,Bac,0.849864207882819
Ele,Bac,0.849864207882819
Ele,Bil,0.760836813271667
Ele,Bur,0.312080445745481
Ele,NIn,1.04452285146505
Ele,CVD,0.202684561456968
Ele,COPD,0.338346683379801
Ele,Ulc,0.618873603270834
Ele,Coag,1.35832156230756
Ele,Coma,0.716820842406208
Ele,CIj,0.485482498161689
Ele,Art,0.50487331202009
Ele,Hea,0.675876784958678
Ele,Uri,0.895359391554051
Ele,WBC,1.47934409869
Ele,Lip,0.101329764228994
Ele,Ep,0.727243480898444
Ele,Fr,0.181354846214032
Ele,GIH,0.474033750072257
Ele,Gou,0.3126243709994
Ele,HTN,0.846681142204573
Ele,ArI,0.815390463896997
Ele,IIn,1.73452915307811
Ele,Liv,0.828987166426985
Ele,LGI,0.527020199091646
Ele,Gas,1.44115120422481
Ele,Wou,0.193375873494401
Ele,GIO,0.541635779226551
Ele,HeO,0.742612864327669
Ele,InO,0.369152649731721
Ele,IjO,0.282317163087701
Ele,LRO,0.0727674936606753
Ele,NuO,0.188677239263412
Ele,Pan,2.04031855791268
Ele,Par,0.454321519321118
Ele,Ple,1.24259221450955
Ele,Poi,0.984969710500521
Ele,RF,1.40558188630189
Ele,RIn,0.412620597372769
Ele,SIn,0.472699922190684
Ele,Spi,0.356982327899743
Ele,SuIj,0.230397588537688
Ele,Lup,0.50993778877109
Ele,UGI,0.24181358554722
Ele,Vir,0.34576979640265
Ele,DM,0.435236362906816
Fr,Her,0.0817523495892899
Fr,Def,0.290485693023851
Fr,Bur,0.735559478817737
Fr,CVD,0.268224758713611
Fr,COPD,0.257949206068376
Fr,Ulc,0.424737037744451
Fr,Coma,0.208711614890932
Fr,CIj,1.39069336090402
Fr,Vei,0.0727082164797183
Fr,Jaw,0.27216666815008
Fr,Ear,0.118398058092528
Fr,Ep,0.322933984715293
Fr,Eye,0.181899966931171
Fr,GIH,0.116790979468471
Fr,HA,0.0308381008490012
Fr,ArI,0.648910524123691
Fr,BIj,0.127789174719337
Fr,TJ,0.551699958863349
Fr,Myc,0.206014582986394
Fr,NTJ,0.325703252833243
Fr,Gas,0.285049470690514
Fr,Wou,0.772130504985174
Fr,Ost,1.14981098879591
Fr,Bone,0.32247750469489
Fr,Con,0.232713839640627
Fr,Con,0.232713839640627
Fr,InO,0.213886193957455
Fr,IjO,0.729569255365228
Fr,NSO,0.0467282736510503
Fr,SkO,0.169854323167983
Fr,URO,0.03953232538544
Fr,Par,0.738119458360091
Fr,PFr,1.69264480340926
Fr,Poi,0.239717768955807
Fr,RIn,0.436929164562602
Fr,SIn,0.408370394145808
Fr,Spi,1.29316679913422
Fr,Spr,0.695871833646472
Fr,SuIj,0.973946851078033
Fr,Vir,0.310103280937728
Fr,Gen,0.052897699319358
GIH,Her,0.379163133759687
GIH,Ane,0.501575811380591
GIH,Ast,0.126054462009113
GIH,Bil,0.162435243493315
GIH,Bur,0.217737170106226
GIH,Art,0.0624571208752062
GIH,Hea,0.208134539628572
GIH,Uri,0.08226564283438
GIH,Vei,1.26061249752264
GIH,Lip,0.0335907075213946
GIH,Jaw,0.12615857031432
GIH,Ear,0.125220455869502
GIH,Eye,0.0614258792481803
GIH,Ele,0.10211772491163
GIH,Fr,0.107654237500795
GIH,HA,0.15602989922819
GIH,HTN,0.0454113202444102
GIH,IIn,0.260192034874925
GIH,TJ,0.185691028898339
GIH,Liv,0.297572921041214
GIH,LGI,0.99393066804177
GIH,Myc,0.0999047050258261
GIH,NTJ,0.119614960704036
GIH,Gas,0.937370237190343
GIH,GIO,0.966770843894653
GIH,IjO,0.132081619089027
GIH,SkO,0.139103642321817
GIH,Pan,0.52089982193387
GIH,RIn,0.33757152913138
GIH,SIn,0.124983715710645
GIH,Bac,0.157425674497295
GIH,Bac,0.157425674497295
GIH,Spr,0.192303093900981
GIH,SuIj,0.148671001138628
GIH,UGI,0.614850041596229
GIH,Vir,0.280142471986357
GIH,Neo,0.141510214124863
GIH,Gen,0.13604215045525
Gou,Def,0.134420111420058
Gou,Ast,0.165551026626967
Gou,Uri,0.129291487200123
Gou,Lip,0.632916766136029
Gou,HTN,1.07707935607976
Gou,TJ,0.284070374501789
Gou,Liv,0.474448439621109
Gou,NTJ,0.530503980619031
Gou,Con,0.200300278304861
Gou,Con,0.200300278304861
Gou,InO,0.208535992852379
Gou,NuO,0.556564265784887
Gou,RIn,0.117155649039446
Gou,SIn,0.303724708748629
Gou,Spr,0.286456286003938
Gou,Thy,0.140586088475701
Gou,UGI,0.182419850072621
Gou,DM,0.258020809873035
HA,Def,0.0392884169561752
HA,Ast,0.189460111535818
HA,Bur,0.235438904501065
HA,NIn,0.597246335875781
HA,CVD,0.373400205255102
HA,CIj,0.356115222195731
HA,Hea,0.0956326980472391
HA,Jaw,0.183433835358811
HA,Ear,0.517662890065795
HA,Ep,0.458369156755506
HA,Eye,0.239860511929039
HA,Fr,0.0442301085012279
HA,GIH,0.103412499033987
HA,BIj,1.07101293095983
HA,TJ,0.272788712136696
HA,NTJ,0.342108188465225
HA,Gas,0.276106898038477
HA,Bone,0.0880981633509678
HA,GIO,0.121261749762572
HA,InO,0.126495729836917
HA,IjO,0.381534502963578
HA,NSO,0.277400444099581
HA,URO,0.11435878653322
HA,RIn,0.349789221818752
HA,Bac,0.576872999074562
HA,Bac,0.576872999074562
HA,Spr,0.262023407184018
HA,SuIj,0.170788380041169
HA,UGI,0.251442123028954
HA,Vir,0.0681152239594697
HA,Gen,0.0443522822824965
NSC,Def,0.0882885016381396
NSC,Ast,0.142257782298963
NSC,Bur,0.249698844238191
NSC,NIn,1.08290498547587
NSC,CVD,0.604020029131803
NSC,Ulc,0.812026577513419
NSC,Coma,0.619640867750299
NSC,CIj,0.49394724770496
NSC,Uri,0.0777235747059293
NSC,Lip,0.0415459741753572
NSC,Jaw,0.0920968199792613
NSC,Ear,0.272358515384681
NSC,Ep,0.749735210150475
NSC,Eye,0.228425108389154
NSC,Fr,0.107987503013827
NSC,HA,0.542791481681406
NSC,HTN,0.0438614635137122
NSC,BIj,0.630958128029861
NSC,TJ,0.118561838914266
NSC,NTJ,0.112741732218905
NSC,Con,0.161428087067718
NSC,Con,0.161428087067718
NSC,GIO,0.191344105115314
NSC,IjO,0.233313448009163
NSC,NSO,0.952832085917661
NSC,URO,0.0413416404777578
NSC,Par,1.55824657266201
NSC,Poi,0.158330476621951
NSC,Spi,1.71584297906923
NSC,Bac,0.300182635736986
NSC,Bac,0.300182635736986
NSC,Spr,0.0489488065779385
NSC,Lup,0.245691310872462
NSC,UGI,0.149009052779109
HTN,Ast,0.144048858160088
HTN,Bur,0.369437365671982
HTN,CVD,0.360095624141898
HTN,COPD,0.138128293600626
HTN,CIj,0.252125900063542
HTN,Art,1.10615393388322
HTN,Hea,0.417527974462126
HTN,Uri,0.0565777167499916
HTN,Lip,0.747653044477838
HTN,Ear,0.0270987107871796
HTN,Ep,0.149201460240192
HTN,Ele,0.252763551761317
HTN,GIH,0.0694213248756117
HTN,Gou,0.522199689798671
HTN,HA,0.110809842666139
HTN,TJ,0.0682328794384705
HTN,Liv,0.464757348168932
HTN,NTJ,0.0451307193387418
HTN,Gas,0.0902069641271726
HTN,End,0.13986624046354
HTN,InO,0.212541030118384
HTN,IjO,0.0721290178854683
HTN,NuO,0.534782849330885
HTN,Pan,0.45747333416818
HTN,Poi,0.260245534327731
HTN,RIn,0.15455140167624
HTN,SIn,0.193089661756038
HTN,Bac,0.0759510271649628
HTN,Bac,0.0759510271649628
HTN,Lup,0.392263543754551
HTN,Thy,0.103595559735461
HTN,UGI,0.31951244965824
HTN,DM,0.890206973960861
Imm,Ast,0.608119587955692
Imm,NIn,0.842842321608613
Imm,COPD,0.898797291647088
Imm,Hea,0.305433449664172
Imm,Uri,0.190152743625636
Imm,WBC,0.564140559879535
Imm,Eye,0.541786115239819
Imm,Liv,0.39798439656653
Imm,Ost,0.818175834111186
Imm,InO,5.00175997632751
Imm,SInf,0.38478281241897
Imm,LRO,1.61975099019542
Imm,URO,0.205733291665735
Imm,Ple,0.336449123429655
Imm,RIn,0.433882960430804
Imm,SIn,0.197686553646348
Imm,Lup,1.32381007899869
Imm,Vir,0.438974593021855
ArI,Def,0.55393969271251
ArI,Ane,0.52319958625471
ArI,Bac,2.49197420984814
ArI,Bac,2.49197420984814
ArI,Bur,1.19822859899781
ArI,NIn,1.55277172679388
ArI,Ulc,3.01742125206279
ArI,CIj,1.3021122246012
ArI,Uri,0.316649096431596
ArI,Jaw,0.21753272709971
ArI,Fr,1.43557702791891
ArI,Gou,0.594395856139696
ArI,TJ,0.689684530208111
ArI,NTJ,0.456146371637158
ArI,Wou,1.56471436409963
ArI,Bone,0.626805050917754
ArI,Con,0.708706650321153
ArI,Con,0.708706650321153
ArI,InO,1.0146595980577
ArI,IjO,0.850097782140039
ArI,NSO,0.348771770044128
ArI,Par,1.93626573415547
ArI,PFr,0.723191814200344
ArI,SIn,1.99780739386689
ArI,Spi,2.29205403149916
ArI,Spr,0.296705366553811
ArI,SuIj,0.495167015785733
ArI,Vir,0.326003688635606
IIn,Her,0.14128815883592
IIn,Ane,0.629619857294647
IIn,Bac,0.959035195065346
IIn,Bac,0.959035195065346
IIn,Bil,0.523849065777119
IIn,Bur,0.42214623030248
IIn,COPD,0.168352727700893
IIn,Ulc,0.333111578191361
IIn,Coag,0.392562394648622
IIn,Art,0.170822544190273
IIn,Hea,0.373548814733727
IIn,Uri,0.640617044415934
IIn,WBC,0.978960098382469
IIn,Jaw,0.100710561699873
IIn,Ep,0.243492412656873
IIn,Ele,1.81568857579288
IIn,Fr,0.229812805560686
IIn,GIH,0.691781879526599
IIn,HA,0.109870066896306
IIn,ArI,0.359377761159755
IIn,Liv,0.333019858326495
IIn,LGI,1.12350391358661
IIn,Gas,2.11495769283174
IIn,GIO,1.32748852630736
IIn,InO,0.445322778757856
IIn,IjO,0.281623362783908
IIn,Pan,0.960467020021106
IIn,Par,0.551979141019261
IIn,Ple,0.321123318647472
IIn,Poi,0.418100753255912
IIn,RIn,0.620734816066611
IIn,SIn,0.407304963260539
IIn,Spi,0.830321779417645
IIn,Spr,0.149230924725752
IIn,UGI,0.459339330862856
IIn,Vir,0.41906446205243
BIj,Bur,0.438109951545532
BIj,CVD,0.758541921846012
BIj,Coma,0.329235925655677
BIj,CIj,1.06499476043929
BIj,Jaw,0.217759770259936
BIj,Ear,0.777694304733902
BIj,Ep,0.82664036615039
BIj,Eye,0.386517590670229
BIj,Fr,0.368992958503801
BIj,HA,1.38234239234029
BIj,NSC,0.0886024456395502
BIj,TJ,0.344035313133817
BIj,NTJ,0.248578792677272
BIj,Wou,0.210566471998228
BIj,IjO,0.761860202229239
BIj,NSO,0.472371171677124
BIj,Par,0.705961154799579
BIj,Spi,0.634682406642166
BIj,Bac,0.453669539124368
BIj,Bac,0.453669539124368
BIj,Spr,0.218471989236298
BIj,SuIj,0.158753537223462
TJ,Def,0.415594826569711
TJ,Ast,0.076782278632503
TJ,Bur,0.255642071586741
TJ,CIj,0.585038351958532
TJ,Jaw,0.171673624501401
TJ,Ear,0.232967769220399
TJ,Eye,0.0794641889842765
TJ,Fr,0.588131514988522
TJ,HA,0.21650744854042
TJ,Myc,0.0965667277828373
TJ,NTJ,1.55241913512524
TJ,Bone,0.638889926233476
TJ,Con,0.496478244724568
TJ,Con,0.496478244724568
TJ,IjO,0.756623887786857
TJ,SkO,0.0437803813794447
TJ,RIn,0.17519237825983
TJ,Bac,0.203598604955282
TJ,Bac,0.203598604955282
TJ,Spr,0.99169580849383
TJ,SuIj,0.393921194793764
TJ,Vir,0.0635658086120464
Liv,Her,0.103170983087617
Liv,Ane,0.234635442392265
Liv,Ast,0.107923182878451
Liv,Bac,0.105694778391602
Liv,Bac,0.105694778391602
Liv,Bil,1.22744316833011
Liv,Coag,0.78753034030999
Liv,Art,0.300284688108778
Liv,Hea,0.212439377085642
Liv,Uri,0.205952946162614
Liv,WBC,0.464301714896826
Liv,Lip,0.748572007427941
Liv,Jaw,0.0780015038387143
Liv,Ear,0.0375928811106205
Liv,Ep,0.10606491462957
Liv,Ele,0.558088949113198
Liv,GIH,0.343830723677807
Liv,Gou,0.373023665629432
Liv,HTN,0.501492975274628
Liv,TJ,0.0718329288697346
Liv,LGI,0.164967535591024
Liv,Myc,0.0886416759490926
Liv,NTJ,0.10822431573483
Liv,Gas,0.372874767235788
Liv,GIO,0.243201627109225
Liv,HeO,0.610194728220423
Liv,InO,0.364434902538284
Liv,SInf,0.092965587205097
Liv,IjO,0.0840819909850768
Liv,NuO,0.621420916812852
Liv,SkO,0.0595213984479584
Liv,Pan,1.25213412247358
Liv,Ple,0.207967076583764
Liv,Poi,0.329682759629932
Liv,RIn,0.195551420442658
Liv,SIn,0.0901176125210044
Liv,Bac,0.0907141684221918
Liv,Bac,0.0907141684221918
Liv,Spr,0.0424979069098979
Liv,Lup,0.287067487325679
Liv,Thy,0.157829145539956
Liv,UGI,0.340165315472388
Liv,Vir,0.512089702202674
Liv,DM,0.456868507443477
LGI,Her,0.572487035644583
LGI,Ane,0.244051361768328
LGI,Bac,0.211668700829519
LGI,Bac,0.211668700829519
LGI,Bil,0.586737947848349
LGI,CIj,0.384215293258606
LGI,Hea,0.117421466677751
LGI,Uri,0.186214187875489
LGI,Vei,1.40262141542694
LGI,WBC,0.139712884984028
LGI,Lip,0.0794347133274729
LGI,Jaw,0.0876565408549329
LGI,GIH,1.64643551651126
LGI,HTN,0.0726946920724682
LGI,IIn,0.447853277495139
LGI,TJ,0.0882193713517107
LGI,Liv,0.290937059972859
LGI,Myc,0.111833848830511
LGI,Gas,1.61220991693504
LGI,GIO,0.999283387249702
LGI,SkO,0.138763898866757
LGI,Pan,0.500007236231366
LGI,RIn,0.292803341782806
LGI,SIn,0.486999681885394
LGI,Spr,0.152609320571487
LGI,SuIj,0.0959000683934164
LGI,UGI,0.433994062494084
LGI,Vir,0.323251194865155
LGI,Neo,0.716848771745334
LGI,Gen,0.143327032646334
Myc,Def,0.505060243239774
Myc,Ast,0.0574014803148054
Myc,Bac,0.144305672181558
Myc,Bac,0.144305672181558
Myc,Bur,0.362564213923649
Myc,COPD,0.127191606426107
Myc,Ulc,0.270251298703257
Myc,CIj,0.171894809208747
Myc,Uri,0.0722795666763787
Myc,Vei,0.11044183047937
Myc,Lip,0.0742014107938678
Myc,Jaw,0.27429495178819
Myc,Ear,0.175838237608373
Myc,Eye,0.245453998817839
Myc,Fr,0.174477164371457
Myc,GIH,0.141117340885159
Myc,ArI,0.304642880980365
Myc,TJ,0.201736647794984
Myc,Liv,0.112450710692331
Myc,NTJ,0.180825467911017
Myc,Gas,0.0873601888909602
Myc,Con,0.0842520611279455
Myc,Con,0.0842520611279455
Myc,InO,0.340983839381112
Myc,SInf,0.488069245224152
Myc,IjO,0.18042165339745
Myc,NuO,0.0621038145624442
Myc,SkO,0.950253169465497
Myc,URO,0.0945340355737541
Myc,Par,0.151451145234935
Myc,RIn,0.42897661285842
Myc,SIn,0.548570897034315
Myc,Bac,0.0736597466009562
Myc,Bac,0.0736597466009562
Myc,Spr,0.233672676922871
Myc,SuIj,0.269152659063058
Myc,UGI,0.0533626854154278
Myc,Vir,0.567298075451614
Myc,DM,0.167435589144839
Myc,Gen,0.254710539030832
NTJ,Her,0.0734347553006642
NTJ,Def,0.454105116863646
NTJ,Ast,0.137052846986729
NTJ,Bur,0.160903932864388
NTJ,CIj,0.321450000215653
NTJ,Lip,0.135555504403372
NTJ,Jaw,0.178866701781981
NTJ,Ear,0.27959296675617
NTJ,Eye,0.0756624516670083
NTJ,Fr,0.504732940467622
NTJ,GIH,0.0722660938150024
NTJ,Gou,0.0983686886884219
NTJ,HA,0.306013204657694
NTJ,HTN,0.0432694073041426
NTJ,TJ,1.34750610423213
NTJ,Myc,0.218754133405163
NTJ,Bone,0.315275609762257
NTJ,Con,0.578557080273614
NTJ,Con,0.578557080273614
NTJ,SInf,0.0497225670723903
NTJ,IjO,0.509233494988321
NTJ,NSO,0.151052220653361
NTJ,NuO,0.0246504705922121
NTJ,SkO,0.168078929620004
NTJ,URO,0.147309893683435
NTJ,RIn,0.307930691651141
NTJ,SIn,0.0871583550055269
NTJ,Bac,0.608277267974338
NTJ,Bac,0.608277267974338
NTJ,Spr,0.837403013872597
NTJ,SuIj,0.404426757592025
NTJ,UGI,0.19043246653668
NTJ,Vir,0.163462349159572
NTJ,Gen,0.131353616380779
Gas,Her,0.381093889666607
Gas,Ane,0.13299738794969
Gas,Ast,0.20903527648483
Gas,Bil,0.409409600787368
Gas,Bur,0.311911401645968
Gas,COPD,0.279391935782182
Gas,Hea,0.153247088642979
Gas,Uri,0.224518141256035
Gas,Vei,0.481379254213186
Gas,WBC,0.482861087956063
Gas,Jaw,0.159286296864906
Gas,Ear,0.096765015551193
Gas,Ele,1.12283820973178
Gas,Fr,0.0873503085636661
Gas,GIH,1.14129771240931
Gas,HA,0.160448572879326
Gas,IIn,1.59543991015846
Gas,TJ,0.113814161154353
Gas,Liv,0.226702568851324
Gas,LGI,1.61254669757753
Gas,Myc,0.143400333986007
Gas,GIO,1.42123367124622
Gas,InO,0.317888411024379
Gas,IjO,0.105509665826976
Gas,SkO,0.109656218427315
Gas,Pan,0.484389773897432
Gas,RIn,0.770405546616981
Gas,SIn,0.264880082127008
Gas,Bac,0.062803215492481
Gas,Bac,0.062803215492481
Gas,Spr,0.323474591268393
Gas,SuIj,0.352043628249458
Gas,UGI,0.586793045908048
Gas,Vir,0.319918810560324
Gas,Neo,0.0842747249393302
Nut,Ane,0.56858739448081
Nut,Ast,0.0496184224648301
Nut,Art,0.178087895920763
Nut,Lip,0.758228983823457
Nut,Ear,0.133651607831238
Nut,Eye,0.0850872209333558
Nut,GIH,0.0750012426202762
Nut,Gou,0.0956960372578313
Nut,HA,0.135403405308723
Nut,HTN,0.228262330366808
Nut,TJ,0.0834322344170216
Nut,Liv,0.401323545088833
Nut,Myc,0.16505138671913
Nut,NTJ,0.281807911902584
Nut,Ost,0.434383287989822
Nut,End,0.406522325354419
Nut,GIO,0.061705959100335
Nut,NuO,0.478353623508429
Nut,SkO,0.0805990990330632
Nut,URO,0.123354724901351
Nut,Par,0.212970576770755
Nut,RIn,0.0691591934693538
Nut,Spi,0.313095710088399
Nut,Bac,0.233589005823717
Nut,Bac,0.233589005823717
Nut,Thy,0.375633404536514
Nut,UGI,0.199228839093162
Nut,Vir,0.103412822428239
Nut,DM,0.27689918537299
Nut,Gen,0.128245607472253
Wou,Def,0.291482690531418
Wou,Bac,0.45855955769486
Wou,Bac,0.45855955769486
Wou,Bur,1.32916915467787
Wou,Ulc,1.58120447713879
Wou,CIj,1.4621398450076
Wou,Jaw,0.402632185825769
Wou,Ear,0.113769679211555
Wou,Ep,0.2649370841465
Wou,Eye,0.262644243457277
Wou,Fr,0.967688573142814
Wou,GIH,0.0838530695097594
Wou,ArI,1.46712234459951
Wou,BIj,0.0568238090523168
Wou,TJ,0.31105747620892
Wou,Myc,0.213118889705535
Wou,NTJ,0.0644975649541453
Wou,Gas,0.283203692691438
Wou,Bone,0.239211805485773
Wou,Con,0.427752743396312
Wou,Con,0.427752743396312
Wou,InO,0.280495529942666
Wou,IjO,0.890663580143621
Wou,NSO,0.126036738712835
Wou,SkO,0.328059745177466
Wou,Par,0.731175198506361
Wou,Poi,0.404638268844326
Wou,RIn,0.421211915779111
Wou,SIn,1.1526771866815
Wou,Spi,0.894597168768616
Wou,Spr,0.533688951436981
Wou,SuIj,1.1134481386355
Wou,Vir,0.257021977726373
Ost,Ane,0.23506188864473
Ost,NIn,0.827521822676625
Ost,COPD,0.38242769966971
Ost,Ulc,1.35563554128323
Ost,Coma,0.557865230446857
Ost,CIj,0.889313043084116
Ost,Uri,0.232401542668572
Ost,Jaw,0.249350789316017
Ost,Ep,0.83033633274132
Ost,Ele,0.208671296100769
Ost,Fr,1.22373448357746
Ost,NSC,0.227075755474063
Ost,Imm,0.706132865778946
Ost,ArI,0.934582910077325
Ost,IIn,0.69749120793317
Ost,Liv,0.180976771130105
Ost,LGI,0.251651546873563
Ost,NTJ,0.166878430930923
Ost,Gas,0.397042093747362
Ost,Nut,0.216262744984206
Ost,Bone,1.63919934758448
Ost,End,1.11063792473386
Ost,GIO,0.283783825363431
Ost,InO,0.616728267714602
Ost,SInf,0.26950175642845
Ost,IjO,0.253426446014487
Ost,NSO,0.297357214537155
Ost,Pan,0.496579622166873
Ost,Par,1.91589653442306
Ost,PFr,1.91212165402631
Ost,RIn,0.160598572598435
Ost,Spi,2.50907701411125
Ost,Bac,0.297193689813327
Ost,Bac,0.297193689813327
Ost,Lup,1.57313170817164
Ost,Thy,0.19186361336373
Ost,UGI,0.201796275968568
Ost,Vir,0.201485679041342
Bone,Def,0.6993306663012
Bone,Bur,0.359742602622606
Bone,Ulc,0.327209366463239
Bone,CIj,0.450819198968676
Bone,Hea,0.0374930241645108
Bone,Jaw,0.255118736720546
Bone,Ear,0.206031093533657
Bone,Eye,0.0509748715228858
Bone,Fr,0.641207727976055
Bone,HA,0.22656741343207
Bone,ArI,1.02759801945378
Bone,TJ,1.0673884648436
Bone,NTJ,0.721298502756727
Bone,Wou,0.730283569709488
Bone,Ost,1.55448374172404
Bone,Con,0.741629259072809
Bone,Con,0.741629259072809
Bone,IjO,0.392779557421154
Bone,NSO,0.263041401539346
Bone,SkO,0.0545864869669178
Bone,PFr,0.386420933490575
Bone,RIn,0.16436496204565
Bone,Bac,1.14539457946959
Bone,Bac,1.14539457946959
Bone,Spr,0.661153903388304
Bone,SuIj,0.165764063697936
Bone,Vir,0.0577360936900439
Bone,Con,0.08762035862939
Bone,Con,0.08762035862939
Con,Def,1.06528262713284
Con,Def,1.06528262713284
Con,Ast,0.0767043050331535
Con,Ast,0.0767043050331535
Con,Bur,0.359547945879564
Con,Bur,0.359547945879564
Con,CIj,0.539769104411626
Con,CIj,0.539769104411626
Con,Vei,0.0615910778471656
Con,Vei,0.0615910778471656
Con,Lip,0.0365470112824584
Con,Lip,0.0365470112824584
Con,Jaw,0.173453050997416
Con,Jaw,0.173453050997416
Con,Ear,0.194791884214764
Con,Ear,0.194791884214764
Con,Eye,0.129534434549169
Con,Eye,0.129534434549169
Con,Fr,0.577261651520827
Con,Fr,0.577261651520827
Con,GIH,0.043752569417152
Con,GIH,0.043752569417152
Con,HA,0.201445577438526
Con,HA,0.201445577438526
Con,ArI,0.391767808310548
Con,ArI,0.391767808310548
Con,TJ,0.715277911660518
Con,TJ,0.715277911660518
Con,Myc,0.28989456536762
Con,Myc,0.28989456536762
Con,NTJ,1.00006539979051
Con,NTJ,1.00006539979051
Con,Wou,0.364353114894112
Con,Wou,0.364353114894112
Con,Bone,0.704760698486649
Con,Bone,0.704760698486649
Con,SInf,0.0577506166107366
Con,SInf,0.0577506166107366
Con,IjO,0.50381506791053
Con,IjO,0.50381506791053
Con,NSO,0.40335546971303
Con,NSO,0.40335546971303
Con,SkO,0.283186234998197
Con,SkO,0.283186234998197
Con,URO,0.0945963319211146
Con,URO,0.0945963319211146
Con,Par,0.663503152308755
Con,Par,0.663503152308755
Con,PFr,0.223669799470594
Con,PFr,0.223669799470594
Con,RIn,0.344528106191467
Con,RIn,0.344528106191467
Con,SIn,0.239270143459878
Con,SIn,0.239270143459878
Con,Spi,0.634758309685644
Con,Spi,0.634758309685644
Con,Bac,0.521861143035925
Con,Bac,0.521861143035925
Con,Bac,0.521861143035925
Con,Bac,0.521861143035925
Con,Spr,0.801853644630337
Con,Spr,0.801853644630337
Con,SuIj,0.501212267626757
Con,SuIj,0.501212267626757
Con,UGI,0.091456167950664
Con,UGI,0.091456167950664
Con,Vir,0.191674446990818
Con,Vir,0.191674446990818
Con,Con,0.374325801800178
Con,Con,0.374325801800178
Con,Con,0.374325801800178
